customer_id,total_spent,total_orders,last_purchase_date
15107,824.35,9,2011-02-01 14:46:00
14260,824.28,3,2010-08-25 14:55:00
16264,823.53,2,2010-09-27 15:00:00
15137,823.4,2,2010-07-07 09:41:00
14508,822.92,5,2011-11-17 19:48:00
15847,822.57,5,2011-11-01 14:41:00
16164,822.48,3,2011-11-22 15:04:00
16680,821.45,3,2011-10-27 17:35:00
16246,821.35,2,2010-09-06 12:04:00
13893,821.1,1,2011-02-15 11:30:00
15314,820.4499999999999,3,2011-05-24 14:39:00
16135,819.45,2,2011-03-22 12:30:00
17683,819.01,3,2010-11-19 10:11:00
16048,818.7900000000001,4,2010-12-01 15:28:00
13612,818.29,1,2010-03-17 12:14:00
15483,817.82,10,2011-07-01 13:07:00
14890,817.25,3,2011-03-31 11:57:00
16869,817.12,4,2011-11-17 12:02:00
15180,816.9300000000001,3,2010-12-07 14:57:00
14872,816.6,3,2010-08-13 12:34:00
13514,815.9,4,2011-09-27 09:39:00
15399,815.77,3,2011-12-08 13:04:00
14556,815.69,3,2010-04-22 14:57:00
13811,814.5,3,2011-06-09 09:54:00
14624,814.07,6,2011-10-13 13:44:00
17869,813.64,7,2011-08-24 16:16:00
16621,813.48,4,2011-10-19 11:38:00
17194,812.5,3,2011-03-11 12:05:00
16460,811.23,3,2011-11-11 13:46:00
16624,810.5699999999999,2,2011-09-20 12:39:00
13045,808.92,3,2011-09-01 15:04:00
15533,807.5699999999999,3,2011-11-20 15:35:00
17495,806.72,3,2011-12-02 12:08:00
12632,804.88,2,2010-07-07 09:39:00
13637,804.3,3,2011-10-18 13:32:00
18248,804.02,2,2011-08-09 10:19:00
16469,803.9,5,2011-11-16 12:25:00
15644,803.54,4,2011-06-26 14:54:00
18265,801.51,2,2011-09-28 14:10:00
16127,801.3100000000001,2,2011-10-31 13:58:00
17114,801.12,8,2011-12-04 12:17:00
17023,800.18,3,2010-10-18 15:37:00
13720,799.9,4,2011-08-15 12:46:00
13041,799.13,4,2010-09-15 11:44:00
17251,798.98,3,2010-12-12 11:06:00
16438,798.35,5,2011-12-04 10:51:00
15309,797.96,4,2010-04-08 11:11:00
13389,797.96,3,2011-11-28 14:01:00
17281,797.8499999999999,6,2010-11-30 18:05:00
15637,797.59,5,2011-10-18 08:28:00
16155,796.9,5,2010-11-23 12:03:00
15304,796.4,9,2011-10-10 10:23:00
15396,796.38,2,2011-08-19 10:56:00
16952,795.83,5,2011-08-22 13:03:00
18084,795.2299999999999,3,2011-11-23 13:57:00
13336,795.12,1,2011-09-23 14:05:00
15831,794.64,3,2011-10-12 13:14:00
16961,794.56,3,2011-08-15 13:46:00
17212,794.41,3,2011-03-31 19:42:00
13296,792.51,6,2011-07-25 13:46:00
14022,792.15,2,2011-04-28 14:39:00
14976,790.86,7,2011-10-13 16:37:00
13484,790.72,3,2011-04-12 16:30:00
13544,790.2,6,2011-10-31 11:57:00
14656,790.0,5,2011-06-23 13:51:00
13016,789.89,3,2011-09-27 14:08:00
16759,789.79,3,2011-12-02 12:42:00
16472,789.6,2,2010-10-01 13:56:00
15448,788.81,2,2011-01-31 10:42:00
17952,788.46,4,2010-11-26 13:54:00
14557,788.38,1,2011-09-15 15:48:00
17817,788.15,6,2011-12-05 14:39:00
14513,788.01,6,2011-08-31 11:25:00
13323,787.85,5,2011-12-06 17:12:00
16468,787.52,3,2011-09-26 14:13:00
13212,786.83,3,2011-11-20 12:40:00
14463,786.5699999999999,4,2011-09-02 15:20:00
12628,786.46,3,2011-12-05 13:15:00
16739,786.43,2,2011-06-16 09:17:00
13770,785.37,4,2010-10-13 15:10:00
13541,785.25,2,2010-10-08 16:37:00
15646,784.8100000000001,5,2011-07-05 09:53:00
15806,784.58,3,2011-10-24 14:35:00
13595,784.48,3,2010-07-11 12:36:00
13415,784.17,4,2010-08-24 11:38:00
15714,783.96,5,2011-11-28 11:26:00
12761,782.95,2,2010-09-08 12:17:00
16836,782.37,4,2011-10-31 10:05:00
15952,781.91,4,2011-11-06 11:18:00
17255,781.7,4,2011-10-30 12:18:00
13453,781.6899999999999,3,2011-06-27 09:34:00
13287,781.59,3,2010-04-15 15:26:00
15679,781.28,4,2011-11-15 16:19:00
15239,780.59,2,2011-11-29 14:14:00
13502,780.5,5,2011-11-23 10:39:00
15246,780.4,3,2011-04-15 14:45:00
18228,779.9,2,2011-10-14 09:21:00
12735,779.5699999999999,2,2011-01-28 13:37:00
12504,779.05,4,2011-11-21 16:02:00
13781,778.83,3,2011-04-03 12:08:00
14815,778.5,2,2011-11-03 11:36:00
16958,778.49,1,2010-09-30 14:25:00
14690,777.68,4,2011-10-26 15:39:00
16505,777.6,1,2011-11-08 12:14:00
13563,777.53,2,2011-09-16 14:45:00
13745,777.36,2,2011-06-30 16:43:00
15837,777.01,2,2011-10-06 09:01:00
15794,777.0,2,2009-12-03 13:04:00
15618,776.851,4,2011-11-07 08:34:00
12808,776.7,5,2011-11-03 10:05:00
14997,776.6,4,2011-10-24 13:28:00
15092,776.46,3,2011-05-08 14:10:00
15743,775.96,4,2011-11-23 17:19:00
13314,775.94,3,2011-12-08 12:29:00
13341,775.85,1,2011-03-24 09:50:00
17482,775.64,2,2010-08-09 15:33:00
15921,775.26,4,2011-06-20 11:03:00
15414,774.9000000000001,3,2011-11-30 09:50:00
15773,774.52,2,2011-12-04 12:48:00
18058,774.06,3,2011-11-30 08:38:00
18112,773.36,4,2011-11-27 14:43:00
16565,773.05,4,2010-12-10 15:21:00
15075,773.03,1,2011-09-23 12:27:00
17349,772.41,5,2011-06-13 14:29:00
12923,770.42,3,2011-10-06 16:20:00
17801,770.03,3,2010-09-14 14:32:00
14838,769.9200000000001,2,2010-10-12 15:46:00
12965,769.8100000000001,1,2011-09-11 15:31:00
16480,769.29,1,2011-09-25 11:40:00
16978,768.88,3,2011-09-23 12:50:00
13980,768.82,5,2011-10-10 13:34:00
13356,768.24,1,2011-09-20 14:33:00
15331,767.91,3,2010-07-28 09:42:00
13712,766.42,2,2011-04-07 12:33:00
12991,764.82,3,2011-11-16 15:34:00
14413,764.52,4,2010-12-12 13:37:00
13699,764.15,2,2011-07-07 16:51:00
16602,763.33,2,2011-11-03 15:54:00
17466,763.28,2,2011-11-29 13:15:00
15428,762.75,4,2011-11-24 16:54:00
16806,762.16,4,2011-08-28 15:27:00
13598,761.96,5,2011-10-23 14:28:00
14883,761.59,6,2011-11-21 10:23:00
17425,759.17,2,2011-11-20 15:30:00
18246,758.8199999999999,3,2011-11-16 11:49:00
16720,758.74,3,2011-11-13 16:22:00
15908,758.62,2,2010-08-06 11:56:00
15568,758.29,3,2011-12-07 11:27:00
15006,757.78,2,2011-10-19 15:08:00
13034,756.82,3,2011-10-16 12:21:00
16392,756.7,3,2011-03-15 12:11:00
14176,756.46,5,2011-02-15 13:12:00
16411,756.39,4,2011-11-20 13:23:00
16262,755.15,1,2010-11-26 13:22:00
13370,754.87,1,2010-12-03 10:26:00
16892,754.75,7,2011-12-08 13:18:00
18104,754.64,1,2011-11-02 14:07:00
18034,754.2,3,2011-11-18 12:22:00
14234,754.12,4,2011-11-17 17:53:00
14247,753.56,5,2011-03-06 15:21:00
17579,753.28,4,2011-12-05 12:28:00
14998,753.18,4,2011-06-22 17:30:00
13730,752.6,2,2011-07-27 08:35:00
13030,752.4399999999999,2,2011-11-28 14:30:00
13070,751.7,4,2011-05-31 13:45:00
14923,749.1,1,2011-10-20 11:51:00
16972,749.0,2,2010-11-22 10:59:00
14048,748.69,3,2011-02-07 14:53:00
15656,748.5,4,2011-10-25 14:56:00
13108,748.46,2,2010-12-02 10:35:00
17387,746.81,2,2011-11-20 11:00:00
14942,746.56,4,2010-11-03 10:51:00
17889,746.42,7,2011-05-11 16:26:00
17760,746.39,6,2011-11-18 10:56:00
14050,746.36,2,2011-11-08 10:00:00
16465,746.24,2,2010-10-15 09:27:00
18190,745.62,5,2011-05-31 14:48:00
14228,745.5,3,2010-09-28 09:45:00
13950,745.06,4,2011-11-28 14:44:00
13236,744.85,2,2011-11-15 12:50:00
12871,744.02,3,2011-09-16 15:07:00
14104,743.53,5,2011-07-08 12:50:00
13354,743.53,1,2011-09-29 13:17:00
17038,743.17,2,2011-11-09 13:50:00
16730,743.11,3,2011-10-18 14:11:00
15420,743.0,6,2010-10-01 15:46:00
14302,742.9000000000001,3,2010-10-05 08:10:00
12465,742.1899999999999,2,2011-11-22 16:34:00
18275,741.85,2,2010-05-10 15:46:00
13721,741.54,2,2011-11-03 14:05:00
13713,740.76,3,2010-10-27 16:18:00
15720,739.22,2,2011-11-15 14:48:00
12603,739.1999999999999,1,2011-11-18 10:42:00
15988,738.89,3,2011-11-20 13:23:00
15070,737.0500000000001,3,2010-12-02 11:23:00
15462,737.05,4,2011-09-06 13:11:00
16075,736.9300000000001,2,2010-07-25 11:31:00
17461,735.82,3,2011-11-17 10:21:00
15045,735.66,2,2011-07-11 11:33:00
12527,735.51,5,2011-09-19 11:55:00
13286,734.91,1,2010-04-18 15:35:00
15938,734.81,9,2011-08-19 12:56:00
17616,734.4,4,2011-06-19 10:11:00
12537,732.94,1,2010-10-27 08:36:00
17979,732.41,4,2011-11-04 12:05:00
13780,732.07,3,2011-12-02 13:49:00
13575,732.0699999999999,5,2011-11-16 13:14:00
17548,731.26,4,2011-04-20 12:01:00
17681,731.1999999999999,5,2010-04-21 17:22:00
14778,730.86,2,2011-08-04 15:23:00
13921,730.7,4,2010-11-02 16:32:00
13452,729.8,3,2011-03-25 14:19:00
12925,729.3299999999999,3,2011-12-05 11:11:00
15872,729.25,4,2011-11-25 11:55:00
18163,728.84,1,2010-05-04 14:51:00
17756,728.75,3,2010-11-29 12:20:00
12786,728.5,1,2010-04-09 12:12:00
17547,727.85,2,2010-11-29 09:41:00
17141,727.58,4,2010-10-17 14:54:00
17374,727.11,3,2011-05-05 09:05:00
16447,727.1,3,2011-07-27 12:45:00
13569,726.54,4,2011-11-22 13:07:00
18078,725.53,4,2011-05-06 14:32:00
12723,725.07,5,2011-12-06 10:19:00
18187,724.89,1,2010-03-18 09:49:00
13729,724.73,3,2010-09-30 10:44:00
14798,724.31,8,2011-10-18 10:58:00
15368,722.74,2,2011-11-18 14:42:00
13264,722.5600000000001,1,2010-09-23 12:42:00
17615,721.8,6,2011-08-01 14:06:00
13441,720.9,2,2011-09-09 09:38:00
16023,719.81,3,2011-10-24 16:34:00
13537,717.85,2,2010-10-10 12:45:00
13604,717.62,1,2010-02-19 12:02:00
16269,717.57,1,2010-09-28 11:50:00
12573,717.41,5,2011-04-26 15:52:00
17860,717.39,4,2010-12-06 12:41:00
16526,717.21,2,2011-06-21 12:02:00
15274,716.57,2,2011-12-05 16:57:00
12519,716.54,2,2011-10-07 09:26:00
12535,716.35,2,2011-09-09 08:48:00
12492,715.21,3,2011-10-07 15:15:00
15330,714.96,2,2011-11-07 17:50:00
13512,713.39,4,2011-03-24 10:03:00
14026,713.11,2,2010-08-26 10:31:00
13147,712.8000000000001,4,2011-11-29 13:59:00
17761,712.78,1,2011-11-07 10:23:00
14470,712.04,3,2011-11-28 10:31:00
15127,711.5,2,2011-10-05 10:30:00
13103,709.64,3,2011-10-31 09:38:00
13057,709.59,3,2010-06-27 15:44:00
13927,708.26,2,2011-09-26 12:00:00
12485,708.1,1,2010-06-28 15:22:00
14398,707.79,2,2010-11-03 13:46:00
16449,707.69,2,2011-05-26 10:25:00
12453,707.09,1,2011-07-28 14:08:00
13626,707.04,2,2011-04-01 10:05:00
16309,706.57,2,2011-08-25 15:35:00
17051,706.49,4,2011-05-29 14:13:00
12890,706.02,2,2011-11-15 17:26:00
16364,705.79,2,2011-11-28 11:27:00
16882,705.12,3,2011-10-04 10:42:00
16015,704.55,3,2011-12-06 10:58:00
12612,704.0400000000001,1,2011-09-26 15:35:00
12883,703.47,4,2011-11-15 09:32:00
15103,703.36,2,2011-11-08 14:53:00
17561,703.02,4,2011-11-20 12:53:00
14699,702.6,4,2011-05-09 14:54:00
16997,702.0,3,2011-02-24 17:28:00
17825,701.96,4,2010-04-20 12:01:00
14324,701.61,2,2010-10-26 11:44:00
14179,701.57,2,2011-10-30 12:07:00
14356,701.23,2,2011-09-21 09:18:00
13833,700.41,2,2011-07-03 13:27:00
17163,699.78,4,2011-11-18 08:57:00
13242,699.4,7,2011-08-19 12:53:00
16018,698.13,4,2011-10-31 14:13:00
14497,697.0600000000001,2,2011-02-03 17:01:00
16415,696.76,3,2011-10-26 13:35:00
15700,696.68,2,2011-06-20 16:53:00
14959,695.42,4,2011-10-06 18:23:00
13101,695.4,4,2011-04-19 14:37:00
15995,694.54,1,2010-10-21 13:57:00
15053,693.95,3,2011-12-05 12:08:00
14111,692.85,4,2011-11-25 13:44:00
17198,692.22,3,2011-11-16 10:39:00
17733,692.19,2,2011-11-01 08:16:00
12817,690.98,3,2011-03-03 16:28:00
16658,690.83,6,2010-12-06 13:47:00
14880,690.59,3,2011-09-23 13:42:00
16545,689.82,2,2011-06-28 10:37:00
17834,689.67,2,2010-10-21 12:09:00
17502,689.1,4,2011-11-30 13:13:00
15361,689.07,4,2010-12-13 09:52:00
12450,688.2,5,2011-07-06 14:41:00
18017,688.0,4,2011-09-19 16:15:00
15901,687.72,7,2011-11-23 12:43:00
14809,686.76,2,2010-03-28 15:44:00
13898,686.4,2,2011-01-18 10:28:00
16824,686.24,3,2011-11-24 12:38:00
17935,686.14,7,2011-07-24 13:18:00
12658,686.05,1,2011-11-21 10:22:00
15257,685.9,2,2011-03-01 12:58:00
15219,685.45,2,2011-06-16 16:57:00
15184,685.39,4,2011-11-10 13:41:00
16885,684.6,4,2011-11-24 13:40:00
13585,684.54,3,2010-06-27 12:33:00
15669,684.34,4,2011-10-30 16:03:00
15207,683.9200000000001,3,2010-10-19 13:29:00
17874,683.46,6,2011-06-07 12:54:00
14222,683.17,1,2011-06-15 16:42:00
15582,682.9100000000001,3,2011-11-15 09:55:00
13987,682.54,2,2010-11-25 10:20:00
12601,681.26,6,2011-06-03 10:17:00
12478,680.99,1,2011-12-06 09:56:00
18271,680.85,2,2010-04-09 09:26:00
18082,680.84,1,2011-11-14 12:45:00
15973,680.62,3,2010-12-08 11:42:00
13524,680.1800000000001,5,2011-10-30 12:34:00
13809,679.7,3,2011-02-07 13:15:00
14151,679.45,2,2010-02-04 15:35:00
13430,679.45,2,2011-11-21 08:19:00
17782,679.02,2,2010-11-22 11:15:00
16646,678.8,1,2010-09-16 13:28:00
14182,678.77,4,2010-09-22 11:45:00
13255,678.76,3,2011-11-30 13:14:00
13925,678.25,4,2011-09-08 12:47:00
15363,678.11,2,2010-12-02 12:28:00
13974,677.72,2,2011-10-21 14:41:00
16601,677.0,3,2011-10-30 11:09:00
13040,676.99,2,2011-12-01 10:38:00
17462,675.69,2,2011-10-10 13:56:00
18156,675.64,2,2011-11-27 12:24:00
12942,675.6,3,2011-07-31 14:39:00
13325,675.3,1,2011-09-19 10:36:00
13355,674.7,1,2011-08-09 14:48:00
13951,674.45,3,2011-06-16 16:43:00
14504,673.26,4,2011-10-23 16:00:00
16648,672.8,3,2011-10-28 08:58:00
16226,672.1700000000001,5,2011-05-20 14:41:00
17011,671.7,3,2011-11-09 13:30:00
15562,671.4300000000001,3,2010-12-23 09:55:00
14142,671.34,2,2010-12-01 16:33:00
17709,671.01,5,2011-06-23 11:55:00
13398,670.34,2,2011-05-31 13:17:00
17418,670.0600000000001,3,2011-10-28 13:00:00
13741,668.4300000000001,3,2011-09-29 09:19:00
16268,667.65,2,2011-09-29 18:30:00
17962,666.96,4,2011-07-20 14:16:00
18123,666.64,3,2011-11-15 14:23:00
13217,666.48,4,2011-08-09 15:32:00
14932,666.13,2,2010-12-09 11:48:00
17105,665.78,2,2011-07-03 15:53:00
16132,664.1999999999999,2,2010-06-13 13:49:00
16704,664.16,2,2010-03-31 14:02:00
13596,664.11,2,2011-12-04 12:01:00
15643,664.0,3,2011-06-01 07:38:00
14720,663.8100000000001,3,2011-12-04 12:02:00
16573,663.61,2,2011-09-16 09:13:00
16679,663.31,3,2010-12-08 13:51:00
12837,662.66,2,2011-06-19 16:07:00
13864,662.4000000000001,1,2010-11-18 12:50:00
16862,662.33,4,2010-06-10 13:05:00
14425,661.39,3,2010-10-01 10:24:00
13028,661.3199999999999,2,2011-11-17 11:10:00
17375,660.55,4,2011-05-24 15:45:00
14603,660.0,1,2011-03-10 10:27:00
15405,659.84,2,2011-06-03 14:44:00
15492,659.4599999999999,2,2011-11-11 14:53:00
13759,659.41,2,2011-11-06 14:47:00
14452,658.95,4,2011-11-29 12:06:00
13622,658.95,1,2010-01-12 13:22:00
14150,658.64,2,2011-11-04 10:05:00
13433,658.3199999999999,4,2010-07-26 16:55:00
16887,658.17,3,2011-11-04 14:07:00
15715,658.02,5,2010-06-02 09:56:00
16696,657.9000000000001,4,2011-07-27 14:23:00
17852,657.8100000000001,5,2011-11-28 12:36:00
17459,657.3,2,2011-10-27 13:25:00
16157,656.69,3,2011-11-24 11:41:00
16708,656.63,1,2011-10-25 12:20:00
14558,655.5,3,2010-02-23 12:51:00
17371,655.37,6,2011-11-22 13:30:00
16117,654.4,3,2011-06-03 11:42:00
17398,653.38,3,2011-08-17 09:48:00
13496,653.33,2,2011-11-29 10:58:00
18121,653.3,2,2011-07-13 12:53:00
15205,653.24,2,2011-09-15 19:36:00
13820,652.75,3,2010-10-17 13:46:00
17523,652.74,4,2011-11-28 13:20:00
17572,652.21,10,2011-09-29 17:53:00
13840,651.4,1,2010-10-19 13:34:00
16056,650.75,1,2011-10-25 15:19:00
16969,650.41,3,2011-10-31 13:12:00
17779,650.32,3,2011-11-18 14:15:00
14034,648.89,3,2011-11-17 14:02:00
12844,648.6,4,2011-11-10 13:31:00
16495,648.26,3,2011-12-06 13:20:00
17777,647.56,3,2011-11-15 12:02:00
16734,646.76,3,2011-10-18 13:44:00
13474,646.59,3,2011-04-17 13:53:00
15945,646.27,4,2010-12-09 13:14:00
15012,646.26,3,2011-10-17 12:22:00
14024,645.74,3,2011-08-10 11:30:00
17380,645.0,3,2010-10-01 16:42:00
12719,644.95,2,2011-12-04 13:45:00
16185,644.72,3,2011-11-23 09:41:00
17312,644.3,3,2011-07-24 11:52:00
17963,643.16,4,2010-08-25 15:58:00
13237,643.0,1,2010-11-17 10:07:00
15297,641.94,3,2011-11-29 16:32:00
14537,641.4,2,2011-10-13 10:54:00
12365,641.38,2,2011-02-21 14:04:00
12624,641.13,2,2011-08-25 15:04:00
13318,640.76,3,2011-12-08 18:51:00
14563,640.54,2,2010-07-18 12:01:00
12538,640.45,2,2011-11-10 17:16:00
12880,640.13,2,2010-11-23 10:50:00
15183,639.93,3,2010-06-10 10:43:00
12734,639.65,3,2010-12-22 12:47:00
15648,639.5,2,2011-05-19 15:53:00
17998,639.24,3,2010-11-24 15:31:00
16428,638.49,3,2010-10-22 12:22:00
12699,638.11,1,2010-10-18 12:07:00
17691,637.5500000000001,4,2010-12-16 17:20:00
14664,636.24,2,2011-11-20 10:59:00
15829,636.14,2,2011-09-01 16:45:00
16534,635.9,1,2010-03-07 15:47:00
17334,635.15,3,2011-02-10 14:59:00
14365,634.68,2,2010-11-10 09:52:00
14219,633.83,3,2011-12-05 16:23:00
15666,632.9399999999999,2,2010-08-24 16:14:00
13540,632.39,3,2010-08-29 14:20:00
18183,632.07,2,2011-04-26 15:26:00
13822,632.0,2,2011-12-04 12:13:00
17985,631.35,1,2011-11-17 14:24:00
13706,631.17,2,2011-02-10 09:21:00
16193,630.43,2,2011-04-17 11:45:00
16399,630.22,3,2011-11-20 16:12:00
13525,628.78,2,2011-11-25 12:01:00
14283,628.4399999999999,4,2010-09-02 14:46:00
16158,628.32,9,2010-07-05 13:55:00
13480,627.82,2,2010-10-19 11:53:00
13518,627.16,1,2011-09-15 10:29:00
14036,626.65,1,2011-02-28 09:26:00
13914,626.45,2,2011-11-28 10:35:00
14381,625.9399999999999,2,2011-10-18 17:10:00
14793,625.9,2,2011-11-18 14:50:00
16715,625.52,2,2011-09-22 18:15:00
16330,625.38,7,2011-11-22 12:24:00
17134,625.3000000000001,3,2011-08-25 09:53:00
13776,623.98,2,2010-10-07 16:11:00
16750,623.93,5,2011-10-26 12:48:00
15147,623.5,1,2011-04-13 15:57:00
16792,623.46,5,2011-03-02 14:41:00
16431,623.28,3,2011-05-10 14:09:00
15258,623.16,2,2011-06-24 12:30:00
16781,623.0,2,2010-12-02 14:26:00
12575,622.8199999999999,2,2010-09-08 13:09:00
14115,622.6700000000001,2,2010-07-26 12:36:00
17430,622.57,4,2011-11-07 09:24:00
17005,622.36,2,2010-08-26 10:57:00
18101,622.01,5,2011-11-28 13:37:00
14169,621.51,2,2010-10-05 08:45:00
16368,621.44,3,2011-12-07 13:12:00
15016,620.89,5,2011-06-20 12:06:00
13836,620.37,2,2010-11-05 13:31:00
14339,620.27,2,2011-04-11 11:06:00
12667,620.13,1,2011-10-12 17:00:00
15276,619.8,4,2011-10-04 16:39:00
13444,619.08,2,2010-11-30 13:02:00
13020,618.96,2,2010-05-26 11:12:00
14079,618.73,2,2011-08-07 12:10:00
13493,618.63,2,2011-03-09 15:35:00
16613,618.59,1,2011-09-30 15:52:00
12596,618.27,2,2011-10-19 13:02:00
13301,618.09,4,2011-08-28 11:25:00
14455,617.72,4,2010-10-03 15:48:00
15956,617.6,2,2010-06-06 13:06:00
14377,617.05,2,2011-06-01 13:32:00
16311,616.26,2,2011-11-22 08:54:00
17639,615.17,6,2011-03-08 15:22:00
15275,615.14,1,2011-11-02 11:20:00
14077,615.08,6,2011-10-30 12:35:00
16847,614.89,2,2011-10-27 13:29:00
16566,614.66,5,2011-11-24 16:34:00
16844,614.34,2,2010-05-26 10:29:00
16343,614.12,3,2011-11-23 17:45:00
14570,613.75,3,2011-03-04 10:58:00
17035,613.59,4,2011-04-08 11:23:00
15362,613.08,2,2010-09-17 10:37:00
12855,612.84,4,2010-12-02 09:37:00
16116,612.78,1,2011-05-12 12:01:00
16178,612.6,2,2011-07-24 16:05:00
16589,612.36,4,2011-09-29 14:50:00
12513,612.29,1,2011-08-19 10:51:00
13008,612.13,3,2011-01-20 14:24:00
15232,612.06,2,2011-08-18 16:27:00
16922,611.08,1,2010-05-16 11:24:00
13731,610.59,2,2011-05-04 14:33:00
13832,609.89,2,2011-11-20 15:36:00
14636,609.85,2,2011-11-03 16:12:00
15748,609.8100000000001,3,2011-10-30 12:51:00
17325,609.5699999999999,3,2011-03-04 13:09:00
17707,609.3000000000001,8,2011-06-07 15:03:00
16675,608.86,2,2010-09-24 12:15:00
13933,608.7900000000001,2,2011-08-22 14:03:00
17473,607.0,2,2010-10-27 11:45:00
15717,607.0,5,2011-04-19 13:21:00
17119,606.91,2,2011-12-06 14:40:00
15158,606.02,2,2011-10-25 13:53:00
16590,605.9,2,2010-11-04 09:06:00
17507,605.58,2,2011-03-23 11:48:00
14323,605.0600000000001,2,2011-08-17 11:37:00
16321,604.5500000000001,7,2011-09-28 14:55:00
12944,604.51,2,2011-11-04 11:04:00
14611,604.3299999999999,2,2010-09-22 09:19:00
13106,603.46,2,2011-07-29 15:12:00
12707,603.42,1,2011-02-21 08:38:00
18264,603.25,1,2010-07-29 10:02:00
16022,602.63,1,2011-03-24 13:16:00
16080,602.5600000000001,4,2011-09-19 10:42:00
12654,601.98,5,2011-11-29 10:10:00
17270,601.4499999999999,2,2010-08-27 14:09:00
14254,601.03,1,2010-10-03 11:52:00
12420,600.39,1,2011-10-07 08:55:00
17745,600.34,2,2010-08-19 12:30:00
18211,600.07,5,2011-11-14 08:10:00
17678,599.76,2,2011-03-21 11:52:00
12521,599.68,1,2011-07-20 10:51:00
12556,599.56,2,2011-10-20 13:06:00
13311,598.57,2,2011-12-05 12:55:00
15424,597.78,3,2011-03-30 13:02:00
14569,597.3299999999999,4,2011-12-08 14:58:00
15631,596.67,1,2010-03-07 14:52:00
16780,596.4,3,2011-08-31 16:09:00
15346,596.12,3,2011-01-11 11:18:00
17845,596.09,4,2010-06-02 15:20:00
14965,596.09,2,2011-09-04 13:20:00
17209,595.7,3,2010-02-28 16:01:00
17658,595.42,2,2011-11-14 12:07:00
13684,594.88,4,2011-02-27 10:13:00
14771,594.62,2,2010-03-28 12:52:00
13558,594.52,4,2011-12-04 11:24:00
15929,594.0,1,2010-03-05 14:56:00
15442,594.0,1,2011-04-05 12:24:00
14746,593.5,4,2010-10-29 14:44:00
16412,593.19,5,2011-10-17 12:35:00
18232,592.97,4,2011-09-19 11:49:00
16776,592.51,2,2011-10-10 13:04:00
13472,592.24,2,2010-09-02 09:41:00
17815,591.96,1,2010-11-11 14:39:00
17156,591.87,1,2010-08-05 11:30:00
12790,591.85,2,2011-05-31 14:14:00
17483,591.73,4,2011-10-05 13:10:00
15524,591.4,2,2011-11-15 12:09:00
17098,591.07,3,2010-11-23 12:13:00
17968,590.44,4,2010-12-01 12:23:00
13270,590.0,1,2010-12-08 14:53:00
15160,589.27,4,2010-12-17 14:15:00
15624,588.13,4,2011-08-15 11:38:00
15191,588.05,3,2010-09-02 15:37:00
17890,586.89,2,2011-01-21 11:19:00
14729,586.24,3,2010-12-01 12:43:00
14173,586.0,6,2011-11-29 11:54:00
17392,585.92,3,2011-02-06 12:48:00
12384,585.27,2,2011-11-11 08:39:00
12800,584.25,3,2010-08-26 14:11:00
14023,584.07,2,2011-12-02 13:58:00
15762,583.75,2,2011-10-05 16:15:00
17014,583.4300000000001,3,2011-12-01 14:09:00
16001,583.39,1,2010-11-23 17:10:00
14670,583.33,3,2011-03-04 14:13:00
16445,583.16,4,2011-11-06 12:32:00
15918,582.88,3,2011-06-02 11:42:00
16100,582.64,1,2010-09-03 11:39:00
16802,582.61,2,2010-01-29 13:44:00
17099,582.17,1,2010-06-24 16:25:00
14742,579.85,1,2010-09-30 14:07:00
15588,579.6,1,2010-01-31 12:19:00
14529,578.61,3,2011-10-10 15:27:00
18262,577.54,3,2011-07-22 16:04:00
15830,576.0,1,2011-11-02 10:40:00
17557,575.46,4,2011-11-25 12:57:00
17773,575.37,2,2010-07-13 14:07:00
12859,575.1,1,2010-09-07 12:20:00
13262,573.45,3,2011-03-21 15:06:00
17274,573.22,2,2011-11-04 13:16:00
12879,573.22,3,2011-10-26 12:24:00
13424,572.77,1,2010-09-16 10:49:00
13379,572.56,3,2011-11-13 13:45:00
13179,572.3100000000001,1,2010-03-31 11:40:00
14053,572.3,4,2011-08-07 14:27:00
12816,572.2,2,2011-09-05 12:41:00
13816,571.67,2,2011-11-16 08:38:00
15198,571.35,5,2011-09-08 14:42:00
15691,571.3,4,2011-04-01 15:13:00
18053,571.0699999999999,3,2011-09-30 09:05:00
15821,570.96,2,2011-10-26 15:48:00
13190,570.66,3,2010-06-13 15:47:00
17122,570.5,4,2011-08-12 14:33:00
15315,570.5,2,2011-10-06 12:51:00
15857,570.48,2,2011-11-21 12:18:00
14170,570.18,3,2010-11-29 13:10:00
17433,569.96,2,2011-09-12 14:24:00
15169,569.22,2,2010-11-22 13:04:00
15920,569.14,9,2011-07-08 15:31:00
13406,568.92,2,2010-10-08 14:44:00
18244,568.64,2,2010-10-05 11:15:00
13321,567.36,2,2011-09-28 15:24:00
16667,567.18,2,2011-10-02 15:26:00
14208,567.05,2,2011-09-06 12:48:00
15627,566.9,2,2010-09-08 14:14:00
13998,566.7,3,2010-09-19 10:20:00
18150,566.58,3,2011-11-07 16:49:00
16250,565.24,3,2011-03-23 15:07:00
13894,564.62,3,2011-11-16 09:44:00
15344,563.94,3,2011-12-09 10:45:00
15143,563.63,2,2011-04-28 12:03:00
15597,563.37,2,2011-11-04 13:26:00
17665,563.1,1,2010-08-03 13:12:00
14986,563.1,2,2010-11-28 15:25:00
17195,562.98,1,2010-02-22 13:05:00
